numberOfInstances,combination,nodeName,podName,energyConsumption
7,0kind-worker-7kind-worker2,kind-worker2,instances7-0kind-worker-7kind-worker2-pod2,154.455
7,0kind-worker-7kind-worker2,kind-worker2,instances7-0kind-worker-7kind-worker2-pod3,154.434
7,0kind-worker-7kind-worker2,kind-worker2,instances7-0kind-worker-7kind-worker2-pod4,153.252
7,0kind-worker-7kind-worker2,kind-worker2,instances7-0kind-worker-7kind-worker2-pod5,154.23
7,0kind-worker-7kind-worker2,kind-worker2,instances7-0kind-worker-7kind-worker2-pod6,153.912
7,0kind-worker-7kind-worker2,kind-worker2,instances7-0kind-worker-7kind-worker2-pod7,154.116
8,8kind-worker-0kind-worker2,kind-worker,instances8-8kind-worker-0kind-worker2-pod1,157.437
8,8kind-worker-0kind-worker2,kind-worker,instances8-8kind-worker-0kind-worker2-pod2,155.595
8,8kind-worker-0kind-worker2,kind-worker,instances8-8kind-worker-0kind-worker2-pod3,156.969
8,8kind-worker-0kind-worker2,kind-worker,instances8-8kind-worker-0kind-worker2-pod4,154.242
8,8kind-worker-0kind-worker2,kind-worker,instances8-8kind-worker-0kind-worker2-pod5,157.764
8,8kind-worker-0kind-worker2,kind-worker,instances8-8kind-worker-0kind-worker2-pod6,146.439
8,8kind-worker-0kind-worker2,kind-worker,instances8-8kind-worker-0kind-worker2-pod7,152.055
8,8kind-worker-0kind-worker2,kind-worker,instances8-8kind-worker-0kind-worker2-pod8,148.158
