numberOfInstances,combination,nodeName,podName,energyConsumption
3,0kind-worker-3kind-worker2,kind-worker2,instances3-0kind-worker-3kind-worker2-pod3,132.477
4,4kind-worker-0kind-worker2,kind-worker,instances4-4kind-worker-0kind-worker2-pod1,152.163
4,4kind-worker-0kind-worker2,kind-worker,instances4-4kind-worker-0kind-worker2-pod2,152.427
4,4kind-worker-0kind-worker2,kind-worker,instances4-4kind-worker-0kind-worker2-pod3,152.598
4,4kind-worker-0kind-worker2,kind-worker,instances4-4kind-worker-0kind-worker2-pod4,151.938
4,3kind-worker-1kind-worker2,kind-worker,instances4-3kind-worker-1kind-worker2-pod1,152.937
4,3kind-worker-1kind-worker2,kind-worker,instances4-3kind-worker-1kind-worker2-pod2,150.03
4,3kind-worker-1kind-worker2,kind-worker,instances4-3kind-worker-1kind-worker2-pod3,154.323
4,3kind-worker-1kind-worker2,kind-worker2,instances4-3kind-worker-1kind-worker2-pod4,143.808
4,2kind-worker-2kind-worker2,kind-worker,instances4-2kind-worker-2kind-worker2-pod1,151.494
4,2kind-worker-2kind-worker2,kind-worker,instances4-2kind-worker-2kind-worker2-pod2,151.164
4,2kind-worker-2kind-worker2,kind-worker2,instances4-2kind-worker-2kind-worker2-pod3,128.202
4,2kind-worker-2kind-worker2,kind-worker2,instances4-2kind-worker-2kind-worker2-pod4,121.092
4,1kind-worker-3kind-worker2,kind-worker,instances4-1kind-worker-3kind-worker2-pod1,139.746
4,1kind-worker-3kind-worker2,kind-worker2,instances4-1kind-worker-3kind-worker2-pod2,153.516
4,1kind-worker-3kind-worker2,kind-worker2,instances4-1kind-worker-3kind-worker2-pod3,130.302
4,1kind-worker-3kind-worker2,kind-worker2,instances4-1kind-worker-3kind-worker2-pod4,138.396
4,0kind-worker-4kind-worker2,kind-worker2,instances4-0kind-worker-4kind-worker2-pod1,142.182
4,0kind-worker-4kind-worker2,kind-worker2,instances4-0kind-worker-4kind-worker2-pod2,117.321
4,0kind-worker-4kind-worker2,kind-worker2,instances4-0kind-worker-4kind-worker2-pod3,108.654
4,0kind-worker-4kind-worker2,kind-worker2,instances4-0kind-worker-4kind-worker2-pod4,140.856
5,5kind-worker-0kind-worker2,kind-worker,instances5-5kind-worker-0kind-worker2-pod1,153.279
5,5kind-worker-0kind-worker2,kind-worker,instances5-5kind-worker-0kind-worker2-pod2,153.459
5,5kind-worker-0kind-worker2,kind-worker,instances5-5kind-worker-0kind-worker2-pod3,153.471
5,5kind-worker-0kind-worker2,kind-worker,instances5-5kind-worker-0kind-worker2-pod4,153.021
5,5kind-worker-0kind-worker2,kind-worker,instances5-5kind-worker-0kind-worker2-pod5,152.889
5,4kind-worker-1kind-worker2,kind-worker,instances5-4kind-worker-1kind-worker2-pod1,149.538
5,4kind-worker-1kind-worker2,kind-worker,instances5-4kind-worker-1kind-worker2-pod2,151.899
5,4kind-worker-1kind-worker2,kind-worker,instances5-4kind-worker-1kind-worker2-pod3,150.354
5,4kind-worker-1kind-worker2,kind-worker,instances5-4kind-worker-1kind-worker2-pod4,146.937
5,4kind-worker-1kind-worker2,kind-worker2,instances5-4kind-worker-1kind-worker2-pod5,145.785
5,3kind-worker-2kind-worker2,kind-worker,instances5-3kind-worker-2kind-worker2-pod1,148.656
5,3kind-worker-2kind-worker2,kind-worker,instances5-3kind-worker-2kind-worker2-pod2,150.744
5,3kind-worker-2kind-worker2,kind-worker,instances5-3kind-worker-2kind-worker2-pod3,149.136
5,3kind-worker-2kind-worker2,kind-worker2,instances5-3kind-worker-2kind-worker2-pod4,108.012
5,3kind-worker-2kind-worker2,kind-worker2,instances5-3kind-worker-2kind-worker2-pod5,146.058
5,2kind-worker-3kind-worker2,kind-worker,instances5-2kind-worker-3kind-worker2-pod1,149.145
5,2kind-worker-3kind-worker2,kind-worker,instances5-2kind-worker-3kind-worker2-pod2,149.82
5,2kind-worker-3kind-worker2,kind-worker2,instances5-2kind-worker-3kind-worker2-pod3,134.634
5,2kind-worker-3kind-worker2,kind-worker2,instances5-2kind-worker-3kind-worker2-pod4,154.08
5,2kind-worker-3kind-worker2,kind-worker2,instances5-2kind-worker-3kind-worker2-pod5,119.217
5,1kind-worker-4kind-worker2,kind-worker,instances5-1kind-worker-4kind-worker2-pod1,152.427
5,1kind-worker-4kind-worker2,kind-worker2,instances5-1kind-worker-4kind-worker2-pod2,115.74
5,1kind-worker-4kind-worker2,kind-worker2,instances5-1kind-worker-4kind-worker2-pod3,97.389
5,1kind-worker-4kind-worker2,kind-worker2,instances5-1kind-worker-4kind-worker2-pod4,143.535
5,1kind-worker-4kind-worker2,kind-worker2,instances5-1kind-worker-4kind-worker2-pod5,134.517
5,0kind-worker-5kind-worker2,kind-worker2,instances5-0kind-worker-5kind-worker2-pod1,146.1
5,0kind-worker-5kind-worker2,kind-worker2,instances5-0kind-worker-5kind-worker2-pod2,137.877
5,0kind-worker-5kind-worker2,kind-worker2,instances5-0kind-worker-5kind-worker2-pod3,150.033
5,0kind-worker-5kind-worker2,kind-worker2,instances5-0kind-worker-5kind-worker2-pod4,139.359
5,0kind-worker-5kind-worker2,kind-worker2,instances5-0kind-worker-5kind-worker2-pod5,128.565
6,6kind-worker-0kind-worker2,kind-worker,instances6-6kind-worker-0kind-worker2-pod1,153.081
6,6kind-worker-0kind-worker2,kind-worker,instances6-6kind-worker-0kind-worker2-pod2,153.63
6,6kind-worker-0kind-worker2,kind-worker,instances6-6kind-worker-0kind-worker2-pod3,152.412
6,6kind-worker-0kind-worker2,kind-worker,instances6-6kind-worker-0kind-worker2-pod4,153.114
6,6kind-worker-0kind-worker2,kind-worker,instances6-6kind-worker-0kind-worker2-pod5,153.276
6,6kind-worker-0kind-worker2,kind-worker,instances6-6kind-worker-0kind-worker2-pod6,153.609
6,5kind-worker-1kind-worker2,kind-worker,instances6-5kind-worker-1kind-worker2-pod1,153.672
6,5kind-worker-1kind-worker2,kind-worker,instances6-5kind-worker-1kind-worker2-pod2,150.777
6,5kind-worker-1kind-worker2,kind-worker,instances6-5kind-worker-1kind-worker2-pod3,153.369
6,5kind-worker-1kind-worker2,kind-worker,instances6-5kind-worker-1kind-worker2-pod4,153.975
6,5kind-worker-1kind-worker2,kind-worker,instances6-5kind-worker-1kind-worker2-pod5,151.008
6,5kind-worker-1kind-worker2,kind-worker2,instances6-5kind-worker-1kind-worker2-pod6,142.602
6,4kind-worker-2kind-worker2,kind-worker,instances6-4kind-worker-2kind-worker2-pod1,151.92
6,4kind-worker-2kind-worker2,kind-worker,instances6-4kind-worker-2kind-worker2-pod2,151.191
6,4kind-worker-2kind-worker2,kind-worker,instances6-4kind-worker-2kind-worker2-pod3,152.277
6,4kind-worker-2kind-worker2,kind-worker,instances6-4kind-worker-2kind-worker2-pod4,152.544
6,4kind-worker-2kind-worker2,kind-worker2,instances6-4kind-worker-2kind-worker2-pod5,138.978
6,4kind-worker-2kind-worker2,kind-worker2,instances6-4kind-worker-2kind-worker2-pod6,142.422
6,3kind-worker-3kind-worker2,kind-worker,instances6-3kind-worker-3kind-worker2-pod1,152.94
6,3kind-worker-3kind-worker2,kind-worker,instances6-3kind-worker-3kind-worker2-pod2,151.86
6,3kind-worker-3kind-worker2,kind-worker,instances6-3kind-worker-3kind-worker2-pod3,151.65
6,3kind-worker-3kind-worker2,kind-worker2,instances6-3kind-worker-3kind-worker2-pod4,117.897
6,3kind-worker-3kind-worker2,kind-worker2,instances6-3kind-worker-3kind-worker2-pod5,149.307
6,3kind-worker-3kind-worker2,kind-worker2,instances6-3kind-worker-3kind-worker2-pod6,140.037
6,2kind-worker-4kind-worker2,kind-worker,instances6-2kind-worker-4kind-worker2-pod1,151.068
6,2kind-worker-4kind-worker2,kind-worker,instances6-2kind-worker-4kind-worker2-pod2,149.868
6,2kind-worker-4kind-worker2,kind-worker2,instances6-2kind-worker-4kind-worker2-pod3,138.912
6,2kind-worker-4kind-worker2,kind-worker2,instances6-2kind-worker-4kind-worker2-pod4,138.975
6,2kind-worker-4kind-worker2,kind-worker2,instances6-2kind-worker-4kind-worker2-pod5,150.666
6,2kind-worker-4kind-worker2,kind-worker2,instances6-2kind-worker-4kind-worker2-pod6,121.164
6,1kind-worker-5kind-worker2,kind-worker,instances6-1kind-worker-5kind-worker2-pod1,134.109
6,1kind-worker-5kind-worker2,kind-worker2,instances6-1kind-worker-5kind-worker2-pod2,141.246
6,1kind-worker-5kind-worker2,kind-worker2,instances6-1kind-worker-5kind-worker2-pod3,142.14
6,1kind-worker-5kind-worker2,kind-worker2,instances6-1kind-worker-5kind-worker2-pod4,139.881
6,1kind-worker-5kind-worker2,kind-worker2,instances6-1kind-worker-5kind-worker2-pod5,136.041
6,1kind-worker-5kind-worker2,kind-worker2,instances6-1kind-worker-5kind-worker2-pod6,130.761
6,0kind-worker-6kind-worker2,kind-worker2,instances6-0kind-worker-6kind-worker2-pod1,138.804
6,0kind-worker-6kind-worker2,kind-worker2,instances6-0kind-worker-6kind-worker2-pod2,136.569
6,0kind-worker-6kind-worker2,kind-worker2,instances6-0kind-worker-6kind-worker2-pod3,143.487
6,0kind-worker-6kind-worker2,kind-worker2,instances6-0kind-worker-6kind-worker2-pod4,140.655
6,0kind-worker-6kind-worker2,kind-worker2,instances6-0kind-worker-6kind-worker2-pod5,147.066
6,0kind-worker-6kind-worker2,kind-worker2,instances6-0kind-worker-6kind-worker2-pod6,121.449
7,7kind-worker-0kind-worker2,kind-worker,instances7-7kind-worker-0kind-worker2-pod1,154.086
7,7kind-worker-0kind-worker2,kind-worker,instances7-7kind-worker-0kind-worker2-pod2,153.357
7,7kind-worker-0kind-worker2,kind-worker,instances7-7kind-worker-0kind-worker2-pod3,153.822
7,7kind-worker-0kind-worker2,kind-worker,instances7-7kind-worker-0kind-worker2-pod4,153.153
7,7kind-worker-0kind-worker2,kind-worker,instances7-7kind-worker-0kind-worker2-pod5,153.924
7,7kind-worker-0kind-worker2,kind-worker,instances7-7kind-worker-0kind-worker2-pod6,153.72
7,7kind-worker-0kind-worker2,kind-worker,instances7-7kind-worker-0kind-worker2-pod7,154.011
7,6kind-worker-1kind-worker2,kind-worker,instances7-6kind-worker-1kind-worker2-pod1,153.21
7,6kind-worker-1kind-worker2,kind-worker,instances7-6kind-worker-1kind-worker2-pod2,149.127
7,6kind-worker-1kind-worker2,kind-worker,instances7-6kind-worker-1kind-worker2-pod3,152.34
7,6kind-worker-1kind-worker2,kind-worker,instances7-6kind-worker-1kind-worker2-pod4,153.033
7,6kind-worker-1kind-worker2,kind-worker,instances7-6kind-worker-1kind-worker2-pod5,149.286
7,6kind-worker-1kind-worker2,kind-worker,instances7-6kind-worker-1kind-worker2-pod6,152.988
7,6kind-worker-1kind-worker2,kind-worker2,instances7-6kind-worker-1kind-worker2-pod7,147.24
7,5kind-worker-2kind-worker2,kind-worker,instances7-5kind-worker-2kind-worker2-pod1,151.71
7,5kind-worker-2kind-worker2,kind-worker,instances7-5kind-worker-2kind-worker2-pod2,152.196
7,5kind-worker-2kind-worker2,kind-worker,instances7-5kind-worker-2kind-worker2-pod3,151.377
7,5kind-worker-2kind-worker2,kind-worker,instances7-5kind-worker-2kind-worker2-pod4,150.72
7,5kind-worker-2kind-worker2,kind-worker,instances7-5kind-worker-2kind-worker2-pod5,153.426
7,5kind-worker-2kind-worker2,kind-worker2,instances7-5kind-worker-2kind-worker2-pod6,141.426
7,5kind-worker-2kind-worker2,kind-worker2,instances7-5kind-worker-2kind-worker2-pod7,140.802
7,4kind-worker-3kind-worker2,kind-worker,instances7-4kind-worker-3kind-worker2-pod1,152.619
7,4kind-worker-3kind-worker2,kind-worker,instances7-4kind-worker-3kind-worker2-pod2,152.832
7,4kind-worker-3kind-worker2,kind-worker,instances7-4kind-worker-3kind-worker2-pod3,154.521
7,4kind-worker-3kind-worker2,kind-worker,instances7-4kind-worker-3kind-worker2-pod4,153.798
7,4kind-worker-3kind-worker2,kind-worker2,instances7-4kind-worker-3kind-worker2-pod5,150.324
7,4kind-worker-3kind-worker2,kind-worker2,instances7-4kind-worker-3kind-worker2-pod6,140.706
7,4kind-worker-3kind-worker2,kind-worker2,instances7-4kind-worker-3kind-worker2-pod7,114.276
7,3kind-worker-4kind-worker2,kind-worker,instances7-3kind-worker-4kind-worker2-pod1,155.259
7,3kind-worker-4kind-worker2,kind-worker,instances7-3kind-worker-4kind-worker2-pod2,152.022
7,3kind-worker-4kind-worker2,kind-worker,instances7-3kind-worker-4kind-worker2-pod3,154.203
7,3kind-worker-4kind-worker2,kind-worker2,instances7-3kind-worker-4kind-worker2-pod4,150.144
7,3kind-worker-4kind-worker2,kind-worker2,instances7-3kind-worker-4kind-worker2-pod5,131.112
7,3kind-worker-4kind-worker2,kind-worker2,instances7-3kind-worker-4kind-worker2-pod6,146.424
7,3kind-worker-4kind-worker2,kind-worker2,instances7-3kind-worker-4kind-worker2-pod7,135.054
7,2kind-worker-5kind-worker2,kind-worker,instances7-2kind-worker-5kind-worker2-pod1,157.182
7,2kind-worker-5kind-worker2,kind-worker,instances7-2kind-worker-5kind-worker2-pod2,153.129
7,2kind-worker-5kind-worker2,kind-worker2,instances7-2kind-worker-5kind-worker2-pod3,146.592
7,2kind-worker-5kind-worker2,kind-worker2,instances7-2kind-worker-5kind-worker2-pod4,132.693
7,2kind-worker-5kind-worker2,kind-worker2,instances7-2kind-worker-5kind-worker2-pod5,131.805
7,2kind-worker-5kind-worker2,kind-worker2,instances7-2kind-worker-5kind-worker2-pod6,153.912
7,2kind-worker-5kind-worker2,kind-worker2,instances7-2kind-worker-5kind-worker2-pod7,136.536
7,1kind-worker-6kind-worker2,kind-worker,instances7-1kind-worker-6kind-worker2-pod1,152.382
7,1kind-worker-6kind-worker2,kind-worker2,instances7-1kind-worker-6kind-worker2-pod2,135.969
7,1kind-worker-6kind-worker2,kind-worker2,instances7-1kind-worker-6kind-worker2-pod3,144.267
7,1kind-worker-6kind-worker2,kind-worker2,instances7-1kind-worker-6kind-worker2-pod4,128.142
7,1kind-worker-6kind-worker2,kind-worker2,instances7-1kind-worker-6kind-worker2-pod5,144.147
7,1kind-worker-6kind-worker2,kind-worker2,instances7-1kind-worker-6kind-worker2-pod6,141.48
7,1kind-worker-6kind-worker2,kind-worker2,instances7-1kind-worker-6kind-worker2-pod7,122.91
7,0kind-worker-7kind-worker2,kind-worker2,instances7-0kind-worker-7kind-worker2-pod1,149.016
7,0kind-worker-7kind-worker2,kind-worker2,instances7-0kind-worker-7kind-worker2-pod2,141.891
7,0kind-worker-7kind-worker2,kind-worker2,instances7-0kind-worker-7kind-worker2-pod3,140.166
7,0kind-worker-7kind-worker2,kind-worker2,instances7-0kind-worker-7kind-worker2-pod4,145.953
7,0kind-worker-7kind-worker2,kind-worker2,instances7-0kind-worker-7kind-worker2-pod5,140.007
7,0kind-worker-7kind-worker2,kind-worker2,instances7-0kind-worker-7kind-worker2-pod6,147.135
7,0kind-worker-7kind-worker2,kind-worker2,instances7-0kind-worker-7kind-worker2-pod7,131.535
8,8kind-worker-0kind-worker2,kind-worker,instances8-8kind-worker-0kind-worker2-pod1,154.314
8,8kind-worker-0kind-worker2,kind-worker,instances8-8kind-worker-0kind-worker2-pod2,154.962
8,8kind-worker-0kind-worker2,kind-worker,instances8-8kind-worker-0kind-worker2-pod3,155.07
8,8kind-worker-0kind-worker2,kind-worker,instances8-8kind-worker-0kind-worker2-pod4,154.935
8,8kind-worker-0kind-worker2,kind-worker,instances8-8kind-worker-0kind-worker2-pod5,154.737
8,8kind-worker-0kind-worker2,kind-worker,instances8-8kind-worker-0kind-worker2-pod6,156.075
8,8kind-worker-0kind-worker2,kind-worker,instances8-8kind-worker-0kind-worker2-pod7,154.335
8,8kind-worker-0kind-worker2,kind-worker,instances8-8kind-worker-0kind-worker2-pod8,155.517
8,7kind-worker-1kind-worker2,kind-worker,instances8-7kind-worker-1kind-worker2-pod1,154.647
8,7kind-worker-1kind-worker2,kind-worker,instances8-7kind-worker-1kind-worker2-pod2,155.202
8,7kind-worker-1kind-worker2,kind-worker,instances8-7kind-worker-1kind-worker2-pod3,153.495
8,7kind-worker-1kind-worker2,kind-worker,instances8-7kind-worker-1kind-worker2-pod4,152.124
8,7kind-worker-1kind-worker2,kind-worker,instances8-7kind-worker-1kind-worker2-pod5,153.66
8,7kind-worker-1kind-worker2,kind-worker,instances8-7kind-worker-1kind-worker2-pod6,155.202
8,7kind-worker-1kind-worker2,kind-worker,instances8-7kind-worker-1kind-worker2-pod7,155.334
8,7kind-worker-1kind-worker2,kind-worker2,instances8-7kind-worker-1kind-worker2-pod8,143.829
8,6kind-worker-2kind-worker2,kind-worker,instances8-6kind-worker-2kind-worker2-pod1,152.154
8,6kind-worker-2kind-worker2,kind-worker,instances8-6kind-worker-2kind-worker2-pod2,155.862
8,6kind-worker-2kind-worker2,kind-worker,instances8-6kind-worker-2kind-worker2-pod3,150.684
8,6kind-worker-2kind-worker2,kind-worker,instances8-6kind-worker-2kind-worker2-pod4,153.138
8,6kind-worker-2kind-worker2,kind-worker,instances8-6kind-worker-2kind-worker2-pod5,151.494
8,6kind-worker-2kind-worker2,kind-worker,instances8-6kind-worker-2kind-worker2-pod6,153.276
8,6kind-worker-2kind-worker2,kind-worker2,instances8-6kind-worker-2kind-worker2-pod7,119.412
8,6kind-worker-2kind-worker2,kind-worker2,instances8-6kind-worker-2kind-worker2-pod8,142.857
8,5kind-worker-3kind-worker2,kind-worker,instances8-5kind-worker-3kind-worker2-pod1,148.617
8,5kind-worker-3kind-worker2,kind-worker,instances8-5kind-worker-3kind-worker2-pod2,153.033
8,5kind-worker-3kind-worker2,kind-worker,instances8-5kind-worker-3kind-worker2-pod3,151.851
8,5kind-worker-3kind-worker2,kind-worker,instances8-5kind-worker-3kind-worker2-pod4,154.116
8,5kind-worker-3kind-worker2,kind-worker,instances8-5kind-worker-3kind-worker2-pod5,151.596
8,5kind-worker-3kind-worker2,kind-worker2,instances8-5kind-worker-3kind-worker2-pod6,126.213
8,5kind-worker-3kind-worker2,kind-worker2,instances8-5kind-worker-3kind-worker2-pod7,152.721
8,5kind-worker-3kind-worker2,kind-worker2,instances8-5kind-worker-3kind-worker2-pod8,121.395
8,4kind-worker-4kind-worker2,kind-worker,instances8-4kind-worker-4kind-worker2-pod1,153.042
8,4kind-worker-4kind-worker2,kind-worker,instances8-4kind-worker-4kind-worker2-pod2,153.702
8,4kind-worker-4kind-worker2,kind-worker,instances8-4kind-worker-4kind-worker2-pod3,152.997
8,4kind-worker-4kind-worker2,kind-worker,instances8-4kind-worker-4kind-worker2-pod4,153.201
8,4kind-worker-4kind-worker2,kind-worker2,instances8-4kind-worker-4kind-worker2-pod5,124.779
8,4kind-worker-4kind-worker2,kind-worker2,instances8-4kind-worker-4kind-worker2-pod6,133.116
8,4kind-worker-4kind-worker2,kind-worker2,instances8-4kind-worker-4kind-worker2-pod7,136.482
8,4kind-worker-4kind-worker2,kind-worker2,instances8-4kind-worker-4kind-worker2-pod8,147.285
8,3kind-worker-5kind-worker2,kind-worker,instances8-3kind-worker-5kind-worker2-pod1,156.303
8,3kind-worker-5kind-worker2,kind-worker,instances8-3kind-worker-5kind-worker2-pod2,156.429
8,3kind-worker-5kind-worker2,kind-worker,instances8-3kind-worker-5kind-worker2-pod3,155.343
8,3kind-worker-5kind-worker2,kind-worker2,instances8-3kind-worker-5kind-worker2-pod4,120.375
8,3kind-worker-5kind-worker2,kind-worker2,instances8-3kind-worker-5kind-worker2-pod5,138.264
8,3kind-worker-5kind-worker2,kind-worker2,instances8-3kind-worker-5kind-worker2-pod6,134.619
8,3kind-worker-5kind-worker2,kind-worker2,instances8-3kind-worker-5kind-worker2-pod7,149.478
8,3kind-worker-5kind-worker2,kind-worker2,instances8-3kind-worker-5kind-worker2-pod8,144.264
8,2kind-worker-6kind-worker2,kind-worker,instances8-2kind-worker-6kind-worker2-pod1,153.867
8,2kind-worker-6kind-worker2,kind-worker,instances8-2kind-worker-6kind-worker2-pod2,149.025
8,2kind-worker-6kind-worker2,kind-worker2,instances8-2kind-worker-6kind-worker2-pod3,148.251
8,2kind-worker-6kind-worker2,kind-worker2,instances8-2kind-worker-6kind-worker2-pod4,144.972
8,2kind-worker-6kind-worker2,kind-worker2,instances8-2kind-worker-6kind-worker2-pod5,144.876
8,2kind-worker-6kind-worker2,kind-worker2,instances8-2kind-worker-6kind-worker2-pod6,137.07
8,2kind-worker-6kind-worker2,kind-worker2,instances8-2kind-worker-6kind-worker2-pod7,143.55
8,2kind-worker-6kind-worker2,kind-worker2,instances8-2kind-worker-6kind-worker2-pod8,150.651
8,1kind-worker-7kind-worker2,kind-worker,instances8-1kind-worker-7kind-worker2-pod1,147.213
8,1kind-worker-7kind-worker2,kind-worker2,instances8-1kind-worker-7kind-worker2-pod2,128.442
8,1kind-worker-7kind-worker2,kind-worker2,instances8-1kind-worker-7kind-worker2-pod3,134.283
8,1kind-worker-7kind-worker2,kind-worker2,instances8-1kind-worker-7kind-worker2-pod4,133.389
8,1kind-worker-7kind-worker2,kind-worker2,instances8-1kind-worker-7kind-worker2-pod5,128.913
8,1kind-worker-7kind-worker2,kind-worker2,instances8-1kind-worker-7kind-worker2-pod6,147.822
8,1kind-worker-7kind-worker2,kind-worker2,instances8-1kind-worker-7kind-worker2-pod7,135.492
8,1kind-worker-7kind-worker2,kind-worker2,instances8-1kind-worker-7kind-worker2-pod8,141.987
8,0kind-worker-8kind-worker2,kind-worker2,instances8-0kind-worker-8kind-worker2-pod1,140.826
8,0kind-worker-8kind-worker2,kind-worker2,instances8-0kind-worker-8kind-worker2-pod2,138.291
8,0kind-worker-8kind-worker2,kind-worker2,instances8-0kind-worker-8kind-worker2-pod3,140.781
8,0kind-worker-8kind-worker2,kind-worker2,instances8-0kind-worker-8kind-worker2-pod4,145.737
8,0kind-worker-8kind-worker2,kind-worker2,instances8-0kind-worker-8kind-worker2-pod5,147.636
8,0kind-worker-8kind-worker2,kind-worker2,instances8-0kind-worker-8kind-worker2-pod6,149.736
8,0kind-worker-8kind-worker2,kind-worker2,instances8-0kind-worker-8kind-worker2-pod7,141.222
8,0kind-worker-8kind-worker2,kind-worker2,instances8-0kind-worker-8kind-worker2-pod8,146.145
9,9kind-worker-0kind-worker2,kind-worker,instances9-9kind-worker-0kind-worker2-pod1,157.08
9,9kind-worker-0kind-worker2,kind-worker,instances9-9kind-worker-0kind-worker2-pod2,159.939
9,9kind-worker-0kind-worker2,kind-worker,instances9-9kind-worker-0kind-worker2-pod3,159.486
9,9kind-worker-0kind-worker2,kind-worker,instances9-9kind-worker-0kind-worker2-pod4,162.465
9,9kind-worker-0kind-worker2,kind-worker,instances9-9kind-worker-0kind-worker2-pod5,160.575
9,9kind-worker-0kind-worker2,kind-worker,instances9-9kind-worker-0kind-worker2-pod6,161.049
9,9kind-worker-0kind-worker2,kind-worker,instances9-9kind-worker-0kind-worker2-pod7,159.657
9,9kind-worker-0kind-worker2,kind-worker,instances9-9kind-worker-0kind-worker2-pod8,159.075
9,9kind-worker-0kind-worker2,kind-worker,instances9-9kind-worker-0kind-worker2-pod9,158.787
9,8kind-worker-1kind-worker2,kind-worker,instances9-8kind-worker-1kind-worker2-pod1,155.367
9,8kind-worker-1kind-worker2,kind-worker,instances9-8kind-worker-1kind-worker2-pod2,156.432
9,8kind-worker-1kind-worker2,kind-worker,instances9-8kind-worker-1kind-worker2-pod3,159.489
9,8kind-worker-1kind-worker2,kind-worker,instances9-8kind-worker-1kind-worker2-pod4,156.282
9,8kind-worker-1kind-worker2,kind-worker,instances9-8kind-worker-1kind-worker2-pod5,156.576
9,8kind-worker-1kind-worker2,kind-worker,instances9-8kind-worker-1kind-worker2-pod6,155.439
9,8kind-worker-1kind-worker2,kind-worker,instances9-8kind-worker-1kind-worker2-pod7,156.366
9,8kind-worker-1kind-worker2,kind-worker,instances9-8kind-worker-1kind-worker2-pod8,155.454
9,8kind-worker-1kind-worker2,kind-worker2,instances9-8kind-worker-1kind-worker2-pod9,147.681
9,7kind-worker-2kind-worker2,kind-worker,instances9-7kind-worker-2kind-worker2-pod1,155.349
9,7kind-worker-2kind-worker2,kind-worker,instances9-7kind-worker-2kind-worker2-pod2,153.156
9,7kind-worker-2kind-worker2,kind-worker,instances9-7kind-worker-2kind-worker2-pod3,155.808
9,7kind-worker-2kind-worker2,kind-worker,instances9-7kind-worker-2kind-worker2-pod4,158.121
9,7kind-worker-2kind-worker2,kind-worker,instances9-7kind-worker-2kind-worker2-pod5,154.668
9,7kind-worker-2kind-worker2,kind-worker,instances9-7kind-worker-2kind-worker2-pod6,157.245
9,7kind-worker-2kind-worker2,kind-worker,instances9-7kind-worker-2kind-worker2-pod7,156.099
9,7kind-worker-2kind-worker2,kind-worker2,instances9-7kind-worker-2kind-worker2-pod8,152.667
9,7kind-worker-2kind-worker2,kind-worker2,instances9-7kind-worker-2kind-worker2-pod9,140.931
9,6kind-worker-3kind-worker2,kind-worker,instances9-6kind-worker-3kind-worker2-pod1,157.146
9,6kind-worker-3kind-worker2,kind-worker,instances9-6kind-worker-3kind-worker2-pod2,154.731
9,6kind-worker-3kind-worker2,kind-worker,instances9-6kind-worker-3kind-worker2-pod3,154.302
9,6kind-worker-3kind-worker2,kind-worker,instances9-6kind-worker-3kind-worker2-pod4,159.195
9,6kind-worker-3kind-worker2,kind-worker,instances9-6kind-worker-3kind-worker2-pod5,158.328
9,6kind-worker-3kind-worker2,kind-worker,instances9-6kind-worker-3kind-worker2-pod6,153.807
9,6kind-worker-3kind-worker2,kind-worker2,instances9-6kind-worker-3kind-worker2-pod7,146.514
9,6kind-worker-3kind-worker2,kind-worker2,instances9-6kind-worker-3kind-worker2-pod8,144.582
9,6kind-worker-3kind-worker2,kind-worker2,instances9-6kind-worker-3kind-worker2-pod9,127.536
